model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
esm3_small,e5,s100,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold3.csv,-0.29442,0.13503,dataset/ms_ql/test.csv,H2,0.9292165771719676,0.962860326279859,0.9059982094897046,0.870049504950495,0.7014360263960404
esm3_small,e5,s100,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,-0.3638,0.12369,dataset/ms_ql/test.csv,DR,0.9855987736650909,0.96745102519128,0.9140907266158168,0.9585933343007788,0.8868712020576875
esm3_small,e5,s100,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,-0.3638,0.12369,dataset/ms_ql/test.csv,DP,0.9977827541306517,0.9994482845627954,0.991084454530718,0.9856957087126138,0.954932171497855
esm3_small,e5,s100,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,-0.3638,0.12369,dataset/ms_ql/test.csv,DQ,0.9893128914113304,0.9848494423336676,0.937940288493794,0.9571660106506136,0.9057631096118912
esm3_small,e5,s100,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s100/pred-esm3_small_fold4.csv,-0.3638,0.12369,dataset/ms_ql/test.csv,H2,0.940809582817018,0.9697338148753828,0.9114631873252564,0.8824257425742574,0.7365387947190218
esm3_small,e5,s128,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,0.03167,0.12899,dataset/ms_ql/test.csv,DR,0.9855644457574028,0.9641120768458062,0.913326551373347,0.9587868233928312,0.8863133143865266
esm3_small,e5,s128,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,0.03167,0.12899,dataset/ms_ql/test.csv,DP,0.9975505684297188,0.9993934402318404,0.9880691502313124,0.9808842652795838,0.9400181432959932
esm3_small,e5,s128,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,0.03167,0.12899,dataset/ms_ql/test.csv,DQ,0.9891588396142318,0.9845425075790948,0.9342062193126024,0.9534614494095855,0.8982138837910105
esm3_small,e5,s128,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold0.csv,0.03167,0.12899,dataset/ms_ql/test.csv,H2,0.9402863830373124,0.9684702780630132,0.9077887197851388,0.8725247524752475,0.7072581486129574
esm3_small,e5,s128,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,-0.1579,0.13934,dataset/ms_ql/test.csv,DR,0.9835690524905616,0.960456074376354,0.9021761658031088,0.9543365742756252,0.872837104034898
esm3_small,e5,s128,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,-0.1579,0.13934,dataset/ms_ql/test.csv,DP,0.996459061748639,0.9990964458606564,0.9863434343434344,0.9780234070221068,0.9302837389110894
esm3_small,e5,s128,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,-0.1579,0.13934,dataset/ms_ql/test.csv,DQ,0.9849289905755996,0.9769618623325168,0.9187045604758758,0.9430423709191944,0.8749181409465561
esm3_small,e5,s128,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold1.csv,-0.1579,0.13934,dataset/ms_ql/test.csv,H2,0.937105879113314,0.96822012570785,0.9027522935779816,0.8688118811881188,0.7018797670074092
esm3_small,e5,s128,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,-0.16006,0.12721,dataset/ms_ql/test.csv,DR,0.9830386683036328,0.9596284632257728,0.9010629599345872,0.9531756397233108,0.8704689406785491
esm3_small,e5,s128,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,-0.16006,0.12721,dataset/ms_ql/test.csv,DP,0.9968819714181952,0.9992310691711004,0.9829480242662731,0.9729518855656696,0.9188350210264424
esm3_small,e5,s128,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,-0.16006,0.12721,dataset/ms_ql/test.csv,DQ,0.9828356708814864,0.972904906977623,0.915465268676278,0.9402639499884232,0.8692826657736075
esm3_small,e5,s128,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold2.csv,-0.16006,0.12721,dataset/ms_ql/test.csv,H2,0.9325691862866584,0.9643520655554348,0.9028156221616712,0.8675742574257426,0.697152330149788
esm3_small,e5,s128,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,0.02786,0.14173,dataset/ms_ql/test.csv,DR,0.9822287908727908,0.9580598425793152,0.8990956203637842,0.9519663328979828,0.8675891973434322
esm3_small,e5,s128,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,0.02786,0.14173,dataset/ms_ql/test.csv,DP,0.9952863325970864,0.9987934901217884,0.9828655352480418,0.9726918075422628,0.916038546856361
esm3_small,e5,s128,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,0.02786,0.14173,dataset/ms_ql/test.csv,DQ,0.9836493743524424,0.9775479371825992,0.9220475075276012,0.9460523269275296,0.8811987860313962
esm3_small,e5,s128,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold3.csv,0.02786,0.14173,dataset/ms_ql/test.csv,H2,0.9340492909266144,0.9669437112976838,0.9067405355493998,0.875,0.7174088459504235
esm3_small,e5,s128,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,-0.03756,0.12659,dataset/ms_ql/test.csv,DR,0.984717776477972,0.9634065531143752,0.9106434888685576,0.9574807720214772,0.8827619187632176
esm3_small,e5,s128,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,-0.03756,0.12659,dataset/ms_ql/test.csv,DP,0.9981593117097288,0.9995513767687833,0.9890986007159128,0.9825747724317296,0.945807292033766
esm3_small,e5,s128,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,-0.03756,0.12659,dataset/ms_ql/test.csv,DQ,0.987422938876192,0.9808965459979564,0.9302013422818792,0.9518407038666358,0.8939776776772903
esm3_small,e5,s128,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s128/pred-esm3_small_fold4.csv,-0.03756,0.12659,dataset/ms_ql/test.csv,H2,0.936300426820873,0.9684353546139156,0.8980769230769231,0.8688118811881188,0.7180458903317801
esm3_small,e5,s42,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,-0.23322,0.12477,dataset/ms_ql/test.csv,DR,0.9824299398026428,0.9573140110746776,0.9012787723785166,0.95332075654235,0.8708035272822545
esm3_small,e5,s42,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,-0.23322,0.12477,dataset/ms_ql/test.csv,DP,0.9968380645068008,0.9992223520439948,0.9866297081363118,0.978673602080624,0.9342620909253496
esm3_small,e5,s42,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,-0.23322,0.12477,dataset/ms_ql/test.csv,DQ,0.988215742027115,0.9820253650425548,0.9294354838709676,0.9513776337115072,0.8929521936632315
esm3_small,e5,s42,0,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold0.csv,-0.23322,0.12477,dataset/ms_ql/test.csv,H2,0.9411056037450088,0.9683700707668056,0.9125475285171104,0.8861386138613861,0.7512736118911052
esm3_small,e5,s42,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,-0.06473,0.13487,dataset/ms_ql/test.csv,DR,0.9841617235594696,0.9615561452816316,0.9022273345184566,0.9547719247327432,0.8736632801601446
esm3_small,e5,s42,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,-0.06473,0.13487,dataset/ms_ql/test.csv,DP,0.996496802556254,0.9991313360792188,0.9855683476568834,0.9768530559167752,0.9271339194584952
esm3_small,e5,s42,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,-0.06473,0.13487,dataset/ms_ql/test.csv,DQ,0.9856525173848392,0.9770115302297784,0.9170068027210884,0.9435054410743228,0.8755761770430098
esm3_small,e5,s42,1,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold1.csv,-0.06473,0.13487,dataset/ms_ql/test.csv,H2,0.9247074211758226,0.958966789018276,0.9014084507042254,0.870049504950495,0.7112317105786403
esm3_small,e5,s42,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,-0.38984,0.13394,dataset/ms_ql/test.csv,DR,0.9811699975116128,0.9552469059943391,0.8950806286997346,0.950273303342524,0.8625502358326858
esm3_small,e5,s42,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,-0.38984,0.13394,dataset/ms_ql/test.csv,DP,0.9958894413339876,0.9989751316724808,0.9839050560884408,0.9742522756827048,0.9196302867357312
esm3_small,e5,s42,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,-0.38984,0.13394,dataset/ms_ql/test.csv,DQ,0.986041404238491,0.9779951683739196,0.927848954821308,0.9504514934012502,0.8909129072093083
esm3_small,e5,s42,2,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold2.csv,-0.38984,0.13394,dataset/ms_ql/test.csv,H2,0.9360044058928818,0.9692746418608064,0.904162633107454,0.8774752475247525,0.7400769963801087
esm3_small,e5,s42,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,-0.06602,0.12766,dataset/ms_ql/test.csv,DR,0.9869698506272822,0.9685585396443992,0.917956026058632,0.9610119479514342,0.8924126165955434
esm3_small,e5,s42,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,-0.06602,0.12766,dataset/ms_ql/test.csv,DP,0.9976263689813512,0.9993938284241556,0.9892124259875092,0.982704811443433,0.9456202416442246
esm3_small,e5,s42,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,-0.06602,0.12766,dataset/ms_ql/test.csv,DQ,0.9877113163256392,0.9807582656642274,0.9198606271777005,0.9414216253762444,0.8751336851552312
esm3_small,e5,s42,3,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold3.csv,-0.06602,0.12766,dataset/ms_ql/test.csv,H2,0.931770618201845,0.96392295316222,0.908256880733945,0.8762376237623762,0.7187985871667762
esm3_small,e5,s42,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,0.03145,0.128,dataset/ms_ql/test.csv,DR,0.9842115942379552,0.9645594793291736,0.909955546366174,0.957867750205582,0.8828166581869984
esm3_small,e5,s42,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,0.03145,0.128,dataset/ms_ql/test.csv,DP,0.9967420646496846,0.9992018879593202,0.9858949416342412,0.9773732119635892,0.9287384192664756
esm3_small,e5,s42,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,0.03145,0.128,dataset/ms_ql/test.csv,DQ,0.9864544791029676,0.9812864579082754,0.925848925848926,0.9504514934012502,0.8919029419675032
esm3_small,e5,s42,4,plots_ql,plots,ql,250527/2_ms_esm3_re,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,/home/hwjang/project/250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,250527/2_ms_esm3_re/plots_ql/e5_s42/pred-esm3_small_fold4.csv,0.03145,0.128,dataset/ms_ql/test.csv,H2,0.938537794299876,0.9680055596003676,0.9015444015444016,0.8737623762376238,0.7306281797543501
esmc_small,e5,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,-0.58737,0.13262,dataset/ms_ql/test.csv,DR,0.98351941984292,0.960205723346732,0.8999499248873309,0.9516760992599044,0.8681831509185182
esmc_small,e5,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,-0.58737,0.13262,dataset/ms_ql/test.csv,DP,0.997137333164368,0.999291006845211,0.9861088413139402,0.9778933680104032,0.932621720519997
esmc_small,e5,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,-0.58737,0.13262,dataset/ms_ql/test.csv,DQ,0.9908386147737552,0.9851732200239596,0.942772080714522,0.9599444315813844,0.9120269649046324
